n,event_type, t,close-price,indicator-category,
0,stay,0,0.8773224408284076,Math Transform
1,stay,1,0.6394799246741311,Math Transform
2,stay,2,0.7050801655388386,Math Transform
3,stay,3,0.8098458027542152,Math Transform
4,stay,4,0.08868674484279204,Math Transform
5,stay,5,0.9942335532025187,Math Transform
6,stay,6,0.6650242147713193,Math Transform
7,stay,7,0.3883614534073214,Math Transform
8,stay,8,0.7648540301955494,Math Transform
9,stay,9,0.40803015783331553,Math Transform
10,stay,10,0.04523993492258449,Math Transform
11,stay,11,0.7013856880343327,Math Transform
12,stay,12,0.8313459928820738,Math Transform
13,stay,13,0.3636551157661707,Math Transform
14,stay,14,0.9831197315112352,Math Transform
15,stay,15,0.02388499258512744,Math Transform
16,stay,16,0.9462879626927972,Math Transform
17,stay,17,0.8251191013625234,Math Transform
18,stay,18,0.2394224756965948,Math Transform
19,stay,19,0.4804663838062653,Math Transform
20,stay,20,0.8741861128394648,Math Transform
21,stay,21,0.7112900214903933,Math Transform
22,stay,22,0.486817036461038,Math Transform
23,stay,23,0.20386194981064953,Math Transform
24,stay,24,0.49204986661202477,Math Transform
25,stay,25,0.4244393903739305,Math Transform
26,stay,26,0.9969185363706433,Math Transform
27,stay,27,0.22073861917723459,Math Transform
28,stay,28,0.5068106025807317,Math Transform
29,stay,29,0.7509991169535399,Math Transform
30,stay,30,0.33471684565662896,Math Transform
31,stay,31,0.3568140198606915,Math Transform
32,stay,32,0.31455964692917593,Math Transform
33,stay,33,0.7028729738310313,Math Transform
34,stay,34,0.898213247570273,Math Transform
35,stay,35,0.6276045523817706,Math Transform
36,stay,36,0.6291395620721664,Math Transform
37,stay,37,0.15311098807862833,Math Transform
38,stay,38,0.6971648993257695,Math Transform
39,stay,39,0.38883852828029286,Math Transform
40,stay,40,0.8859888339707982,Math Transform
41,stay,41,0.5985777464666744,Math Transform
42,stay,42,0.5831575781980318,Math Transform
43,stay,43,0.9271915295054778,Math Transform
44,stay,44,0.06908121963303304,Math Transform
45,stay,45,0.21073374811666712,Math Transform
46,stay,46,0.39888366309231493,Math Transform
47,stay,47,0.688092000159987,Math Transform
48,stay,48,0.9203491793031598,Math Transform
49,stay,49,0.2256189046189544,Math Transform
50,stay,50,0.5426210432076695,Math Transform
51,stay,51,0.1637194326515421,Math Transform
52,stay,52,0.5940422973281875,Math Transform
53,stay,53,0.8620177381546462,Math Transform
54,stay,54,0.8432531217381645,Math Transform
55,stay,55,0.32784849988413334,Math Transform
56,stay,56,0.9741443085782074,Math Transform
57,stay,57,0.5225273261109876,Math Transform
58,stay,58,0.27569610434033254,Math Transform
59,stay,59,0.7063244955037832,Math Transform
60,stay,60,0.9271794946149788,Math Transform
61,stay,61,0.9098987270188511,Math Transform
62,stay,62,0.07815165751687014,Math Transform
63,stay,63,0.1209071325525326,Math Transform
64,stay,64,0.08654303207254621,Math Transform
65,stay,65,0.1330829897799476,Math Transform
66,stay,66,0.6283791526759981,Math Transform
67,stay,67,0.5935031010991461,Math Transform
68,stay,68,0.237645677013418,Math Transform
69,stay,69,0.8792909872263,Math Transform
70,stay,70,0.14261528713627158,Math Transform
71,stay,71,0.5305978694548612,Math Transform
72,stay,72,0.3528574470284883,Math Transform
73,stay,73,0.2646143870642389,Math Transform
74,stay,74,0.18212068876409315,Math Transform
75,stay,75,0.39311689967991603,Math Transform
76,stay,76,0.05874135247331602,Math Transform
77,stay,77,0.18950528979297154,Math Transform
78,stay,78,0.15229046330735185,Math Transform
79,stay,79,0.7197710133123747,Math Transform
80,stay,80,0.23617023769768564,Math Transform
81,stay,81,0.4683235596207428,Math Transform
82,stay,82,0.49272654667385973,Math Transform
83,stay,83,0.8140274596333453,Math Transform
84,stay,84,0.2171424872236749,Math Transform
85,stay,85,0.6039999201638176,Math Transform
86,stay,86,0.5393912835794548,Math Transform
87,stay,87,0.6982760717436756,Math Transform
88,stay,88,0.11338476320453084,Math Transform
89,stay,89,0.3714685468428417,Math Transform
90,stay,90,0.7237902100843372,Math Transform
91,stay,91,0.45641611386402303,Math Transform
92,stay,92,0.4627921415195705,Math Transform
93,stay,93,0.8314236873241594,Math Transform
94,stay,94,0.215851163713201,Math Transform
95,stay,95,0.2192594319612885,Math Transform
96,stay,96,0.027763595075820935,Math Transform
97,stay,97,0.14640843362135691,Math Transform
98,stay,98,0.3381646879686916,Math Transform
99,stay,99,0.9872029508137671,Math Transform
