n,event_type, t,close-price,indicator,category,
0,buy,0,0.46447666022421885,TRIX,Momentum Indicators
1,buy,1,0.95211889836663,TRIX,Momentum Indicators
2,buy,2,0.3746822724107911,TRIX,Momentum Indicators
3,buy,3,0.22179086243780743,TRIX,Momentum Indicators
4,buy,4,0.36097886494253584,TRIX,Momentum Indicators
5,buy,5,0.3393556936360764,TRIX,Momentum Indicators
6,buy,6,0.9844443185764179,TRIX,Momentum Indicators
7,buy,7,0.5389308702141292,TRIX,Momentum Indicators
8,buy,8,0.5504844991595556,TRIX,Momentum Indicators
9,buy,9,0.1329341027505332,TRIX,Momentum Indicators
10,buy,10,0.7998171148961792,TRIX,Momentum Indicators
11,buy,11,0.9278637376738433,TRIX,Momentum Indicators
12,buy,12,0.8595151741449127,TRIX,Momentum Indicators
13,buy,13,0.9991958886004649,TRIX,Momentum Indicators
14,buy,14,0.03720971293436115,TRIX,Momentum Indicators
15,buy,15,0.755006562226156,TRIX,Momentum Indicators
16,buy,16,0.2672771201429328,TRIX,Momentum Indicators
17,buy,17,0.3144160024953013,TRIX,Momentum Indicators
18,buy,18,0.7653908390559551,TRIX,Momentum Indicators
19,buy,19,0.1382393512349941,TRIX,Momentum Indicators
20,buy,20,0.7214964963224545,TRIX,Momentum Indicators
21,buy,21,0.8047904267138842,TRIX,Momentum Indicators
22,buy,22,0.5268069472093324,TRIX,Momentum Indicators
23,buy,23,0.828989508565951,TRIX,Momentum Indicators
24,buy,24,0.4009728389513447,TRIX,Momentum Indicators
25,buy,25,0.5483805641582337,TRIX,Momentum Indicators
26,buy,26,0.9268724040254702,TRIX,Momentum Indicators
27,buy,27,0.6902183359524978,TRIX,Momentum Indicators
28,buy,28,0.941016093030669,TRIX,Momentum Indicators
29,buy,29,0.54971669661779,TRIX,Momentum Indicators
30,buy,30,0.9287071214762659,TRIX,Momentum Indicators
31,buy,31,0.0975830753878687,TRIX,Momentum Indicators
32,buy,32,0.18587357061437704,TRIX,Momentum Indicators
33,buy,33,0.8628328525715281,TRIX,Momentum Indicators
34,buy,34,0.4585282584887984,TRIX,Momentum Indicators
35,buy,35,0.28725602402017447,TRIX,Momentum Indicators
36,buy,36,0.45415045277217403,TRIX,Momentum Indicators
37,buy,37,0.7160982052134294,TRIX,Momentum Indicators
38,buy,38,0.06305306010471956,TRIX,Momentum Indicators
39,buy,39,0.8790227034876639,TRIX,Momentum Indicators
40,buy,40,0.40992919136987516,TRIX,Momentum Indicators
41,buy,41,0.27680013389233515,TRIX,Momentum Indicators
42,buy,42,0.27109097929051384,TRIX,Momentum Indicators
43,buy,43,0.4013077306049865,TRIX,Momentum Indicators
44,buy,44,0.15039533103580227,TRIX,Momentum Indicators
45,buy,45,0.6314491501435368,TRIX,Momentum Indicators
46,buy,46,0.5275812774334694,TRIX,Momentum Indicators
47,buy,47,0.4588413321880833,TRIX,Momentum Indicators
48,buy,48,0.0339558716805356,TRIX,Momentum Indicators
