n,event_type, t,close-price,indicator-category,
0,sell,0,0.8773224408284076,Cycle Indicators
1,sell,1,0.6394799246741311,Cycle Indicators
2,sell,2,0.7050801655388386,Cycle Indicators
3,sell,3,0.8098458027542152,Cycle Indicators
4,sell,4,0.08868674484279204,Cycle Indicators
5,sell,5,0.9942335532025187,Cycle Indicators
6,sell,6,0.6650242147713193,Cycle Indicators
7,sell,7,0.3883614534073214,Cycle Indicators
8,sell,8,0.7648540301955494,Cycle Indicators
9,sell,9,0.40803015783331553,Cycle Indicators
10,sell,10,0.04523993492258449,Cycle Indicators
11,sell,11,0.7013856880343327,Cycle Indicators
12,sell,12,0.8313459928820738,Cycle Indicators
13,sell,13,0.3636551157661707,Cycle Indicators
14,sell,14,0.9831197315112352,Cycle Indicators
15,sell,15,0.02388499258512744,Cycle Indicators
16,sell,16,0.9462879626927972,Cycle Indicators
17,sell,17,0.8251191013625234,Cycle Indicators
18,sell,18,0.2394224756965948,Cycle Indicators
19,sell,19,0.4804663838062653,Cycle Indicators
20,sell,20,0.8741861128394648,Cycle Indicators
21,sell,21,0.7112900214903933,Cycle Indicators
22,sell,22,0.486817036461038,Cycle Indicators
23,sell,23,0.20386194981064953,Cycle Indicators
24,sell,24,0.49204986661202477,Cycle Indicators
25,sell,25,0.4244393903739305,Cycle Indicators
26,sell,26,0.9969185363706433,Cycle Indicators
27,sell,27,0.22073861917723459,Cycle Indicators
28,sell,28,0.5068106025807317,Cycle Indicators
29,sell,29,0.7509991169535399,Cycle Indicators
30,sell,30,0.33471684565662896,Cycle Indicators
31,sell,31,0.3568140198606915,Cycle Indicators
32,sell,32,0.31455964692917593,Cycle Indicators
33,sell,33,0.7028729738310313,Cycle Indicators
34,sell,34,0.898213247570273,Cycle Indicators
35,sell,35,0.6276045523817706,Cycle Indicators
36,sell,36,0.6291395620721664,Cycle Indicators
37,sell,37,0.15311098807862833,Cycle Indicators
38,sell,38,0.6971648993257695,Cycle Indicators
39,sell,39,0.38883852828029286,Cycle Indicators
40,sell,40,0.8859888339707982,Cycle Indicators
41,sell,41,0.5985777464666744,Cycle Indicators
42,sell,42,0.5831575781980318,Cycle Indicators
43,sell,43,0.9271915295054778,Cycle Indicators
44,sell,44,0.06908121963303304,Cycle Indicators
45,sell,45,0.21073374811666712,Cycle Indicators
46,sell,46,0.39888366309231493,Cycle Indicators
47,sell,47,0.688092000159987,Cycle Indicators
48,sell,48,0.9203491793031598,Cycle Indicators
49,sell,49,0.2256189046189544,Cycle Indicators
50,sell,50,0.5426210432076695,Cycle Indicators
51,sell,51,0.1637194326515421,Cycle Indicators
52,sell,52,0.5940422973281875,Cycle Indicators
53,sell,53,0.8620177381546462,Cycle Indicators
54,sell,54,0.8432531217381645,Cycle Indicators
55,sell,55,0.32784849988413334,Cycle Indicators
56,sell,56,0.9741443085782074,Cycle Indicators
57,sell,57,0.5225273261109876,Cycle Indicators
58,sell,58,0.27569610434033254,Cycle Indicators
59,sell,59,0.7063244955037832,Cycle Indicators
60,sell,60,0.9271794946149788,Cycle Indicators
61,sell,61,0.9098987270188511,Cycle Indicators
62,sell,62,0.07815165751687014,Cycle Indicators
63,buy,63,0.1209071325525326,Cycle Indicators
64,buy,64,0.08654303207254621,Cycle Indicators
65,buy,65,0.1330829897799476,Cycle Indicators
66,buy,66,0.6283791526759981,Cycle Indicators
67,buy,67,0.5935031010991461,Cycle Indicators
68,buy,68,0.237645677013418,Cycle Indicators
69,buy,69,0.8792909872263,Cycle Indicators
70,buy,70,0.14261528713627158,Cycle Indicators
71,buy,71,0.5305978694548612,Cycle Indicators
72,buy,72,0.3528574470284883,Cycle Indicators
73,buy,73,0.2646143870642389,Cycle Indicators
74,buy,74,0.18212068876409315,Cycle Indicators
75,buy,75,0.39311689967991603,Cycle Indicators
76,buy,76,0.05874135247331602,Cycle Indicators
77,buy,77,0.18950528979297154,Cycle Indicators
78,buy,78,0.15229046330735185,Cycle Indicators
79,buy,79,0.7197710133123747,Cycle Indicators
80,buy,80,0.23617023769768564,Cycle Indicators
81,buy,81,0.4683235596207428,Cycle Indicators
82,buy,82,0.49272654667385973,Cycle Indicators
83,buy,83,0.8140274596333453,Cycle Indicators
84,buy,84,0.2171424872236749,Cycle Indicators
85,buy,85,0.6039999201638176,Cycle Indicators
86,buy,86,0.5393912835794548,Cycle Indicators
87,buy,87,0.6982760717436756,Cycle Indicators
88,buy,88,0.11338476320453084,Cycle Indicators
89,buy,89,0.3714685468428417,Cycle Indicators
90,buy,90,0.7237902100843372,Cycle Indicators
91,buy,91,0.45641611386402303,Cycle Indicators
92,buy,92,0.4627921415195705,Cycle Indicators
93,buy,93,0.8314236873241594,Cycle Indicators
94,buy,94,0.215851163713201,Cycle Indicators
95,buy,95,0.2192594319612885,Cycle Indicators
96,buy,96,0.027763595075820935,Cycle Indicators
97,buy,97,0.14640843362135691,Cycle Indicators
98,buy,98,0.3381646879686916,Cycle Indicators
99,buy,99,0.9872029508137671,Cycle Indicators
