n,event_type, t,close-price,indicator,category,
0,buy,0,0.46447666022421885,LN,Math Transform
1,buy,1,0.95211889836663,LN,Math Transform
2,sell,2,0.3746822724107911,LN,Math Transform
3,sell,3,0.22179086243780743,LN,Math Transform
4,sell,4,0.36097886494253584,LN,Math Transform
5,sell,5,0.3393556936360764,LN,Math Transform
6,buy,6,0.9844443185764179,LN,Math Transform
7,buy,7,0.5389308702141292,LN,Math Transform
8,buy,8,0.5504844991595556,LN,Math Transform
9,sell,9,0.1329341027505332,LN,Math Transform
10,buy,10,0.7998171148961792,LN,Math Transform
11,buy,11,0.9278637376738433,LN,Math Transform
12,buy,12,0.8595151741449127,LN,Math Transform
13,buy,13,0.9991958886004649,LN,Math Transform
14,sell,14,0.03720971293436115,LN,Math Transform
15,buy,15,0.755006562226156,LN,Math Transform
16,sell,16,0.2672771201429328,LN,Math Transform
17,sell,17,0.3144160024953013,LN,Math Transform
18,buy,18,0.7653908390559551,LN,Math Transform
19,sell,19,0.1382393512349941,LN,Math Transform
20,buy,20,0.7214964963224545,LN,Math Transform
21,buy,21,0.8047904267138842,LN,Math Transform
22,buy,22,0.5268069472093324,LN,Math Transform
23,buy,23,0.828989508565951,LN,Math Transform
24,buy,24,0.4009728389513447,LN,Math Transform
25,buy,25,0.5483805641582337,LN,Math Transform
26,buy,26,0.9268724040254702,LN,Math Transform
27,buy,27,0.6902183359524978,LN,Math Transform
28,buy,28,0.941016093030669,LN,Math Transform
29,buy,29,0.54971669661779,LN,Math Transform
30,buy,30,0.9287071214762659,LN,Math Transform
31,sell,31,0.0975830753878687,LN,Math Transform
32,sell,32,0.18587357061437704,LN,Math Transform
33,buy,33,0.8628328525715281,LN,Math Transform
34,buy,34,0.4585282584887984,LN,Math Transform
35,sell,35,0.28725602402017447,LN,Math Transform
36,buy,36,0.45415045277217403,LN,Math Transform
37,buy,37,0.7160982052134294,LN,Math Transform
38,sell,38,0.06305306010471956,LN,Math Transform
39,buy,39,0.8790227034876639,LN,Math Transform
40,buy,40,0.40992919136987516,LN,Math Transform
41,sell,41,0.27680013389233515,LN,Math Transform
42,sell,42,0.27109097929051384,LN,Math Transform
43,buy,43,0.4013077306049865,LN,Math Transform
44,sell,44,0.15039533103580227,LN,Math Transform
45,buy,45,0.6314491501435368,LN,Math Transform
46,buy,46,0.5275812774334694,LN,Math Transform
47,buy,47,0.4588413321880833,LN,Math Transform
48,sell,48,0.0339558716805356,LN,Math Transform
49,buy,49,0.4973320060935307,LN,Math Transform
50,buy,50,0.6394121633261358,LN,Math Transform
51,buy,51,0.8465288555984836,LN,Math Transform
52,buy,52,0.9318666147514199,LN,Math Transform
53,buy,53,0.9399948790152302,LN,Math Transform
54,buy,54,0.3906242297824769,LN,Math Transform
55,buy,55,0.8763185122339205,LN,Math Transform
56,buy,56,0.6483966207925501,LN,Math Transform
57,buy,57,0.8292561018642619,LN,Math Transform
58,buy,58,0.591644673133687,LN,Math Transform
59,buy,59,0.4462199079796083,LN,Math Transform
60,sell,60,0.06746356442745693,LN,Math Transform
61,buy,61,0.9515439794825447,LN,Math Transform
62,buy,62,0.692437438584956,LN,Math Transform
63,sell,63,0.28967707199394,LN,Math Transform
64,buy,64,0.6186400662963785,LN,Math Transform
65,buy,65,0.5978372711048335,LN,Math Transform
66,sell,66,0.0015941748150055668,LN,Math Transform
67,buy,67,0.6668425278638613,LN,Math Transform
68,buy,68,0.47744985370449455,LN,Math Transform
69,sell,69,0.224135420902688,LN,Math Transform
70,sell,70,0.07090323245017316,LN,Math Transform
71,buy,71,0.9274611762680516,LN,Math Transform
72,sell,72,0.2912821442276704,LN,Math Transform
73,sell,73,0.04402977515753548,LN,Math Transform
74,buy,74,0.3936558981048618,LN,Math Transform
75,sell,75,0.033741016883505726,LN,Math Transform
76,sell,76,0.36374988626399263,LN,Math Transform
77,sell,77,0.17306418702906745,LN,Math Transform
78,buy,78,0.9233154478110958,LN,Math Transform
79,sell,79,0.2045164185344983,LN,Math Transform
80,buy,80,0.5884232243665267,LN,Math Transform
81,buy,81,0.7663505716019203,LN,Math Transform
82,buy,82,0.47485140164097983,LN,Math Transform
83,buy,83,0.528977022948221,LN,Math Transform
84,buy,84,0.9533090209808781,LN,Math Transform
85,sell,85,0.1784827459391709,LN,Math Transform
86,buy,86,0.8198968033349386,LN,Math Transform
87,sell,87,0.06930040670719084,LN,Math Transform
88,buy,88,0.7233334541452846,LN,Math Transform
89,sell,89,0.30373482749423775,LN,Math Transform
90,sell,90,0.24638013337324938,LN,Math Transform
91,sell,91,0.2669813838958821,LN,Math Transform
92,buy,92,0.7126290116350722,LN,Math Transform
93,buy,93,0.9927851765302034,LN,Math Transform
94,buy,94,0.4138119625308009,LN,Math Transform
95,buy,95,0.7009417505738933,LN,Math Transform
96,sell,96,0.08977354178610553,LN,Math Transform
97,buy,97,0.4470176086550848,LN,Math Transform
98,buy,98,0.8604515032561848,LN,Math Transform
99,sell,99,0.31567556744025504,LN,Math Transform
